;Datetime;TPV;feriado;fim_semana;primeira_quinzena
1495;02/02/2021 11:00;3.786399267;False;False;True
1496;02/02/2021 11:30;3.761656463;False;False;True
1497;02/02/2021 12:00;3.658879365;False;False;True
1498;02/02/2021 12:30;3.626761905;False;False;True
1499;02/02/2021 13:00;3.639305322;False;False;True
1500;02/02/2021 13:30;3.729899471;False;False;True
1501;02/02/2021 14:00;3.809378446;False;False;True
1502;02/02/2021 14:30;3.891909524;False;False;True
1503;02/02/2021 15:00;3.960231293;False;False;True
1504;02/02/2021 15:30;4.105220779;False;False;True
1505;02/02/2021 16:00;4.181080745;False;False;True
1506;02/02/2021 16:30;4.135931548;False;False;True
1507;02/02/2021 17:00;4.242894286;False;False;True
1508;02/02/2021 17:30;4.254754121;False;False;True
1509;02/02/2021 18:00;4.29352866;False;False;True
1510;02/02/2021 18:30;4.299652636;False;False;True
1511;02/02/2021 19:00;4.317250821;False;False;True
1512;02/02/2021 19:30;4.379425794;False;False;True
1513;02/02/2021 20:00;4.361149386;False;False;True
1514;02/02/2021 20:30;4.348613467;False;False;True
1515;02/02/2021 21:00;4.320716089;False;False;True
1516;02/02/2021 21:30;4.345316877;False;False;True
1517;02/02/2021 22:00;4.336593537;False;False;True
1518;02/02/2021 22:30;4.32557705;False;False;True
1519;02/02/2021 23:00;4.32557705;False;False;True
1520;02/02/2021 23:30;4.32557705;False;False;True
1521;03/02/2021 00:00;4.373333333;False;False;True
1522;03/02/2021 00:30;4.89;False;False;True
1523;03/02/2021 01:00;5.803333333;False;False;True
1524;03/02/2021 01:30;5.5225;False;False;True
1525;03/02/2021 02:00;5.5225;False;False;True
1526;03/02/2021 02:30;5.5225;False;False;True
1527;03/02/2021 03:00;5.5225;False;False;True
1528;03/02/2021 03:30;5.5225;False;False;True
1529;03/02/2021 04:00;5.5225;False;False;True
1530;03/02/2021 04:30;5.5225;False;False;True
1531;03/02/2021 05:00;5.5225;False;False;True
1532;03/02/2021 05:30;5.5225;False;False;True
1533;03/02/2021 06:00;5.5225;False;False;True
1534;03/02/2021 06:30;5.5225;False;False;True
1535;03/02/2021 07:00;4.848;False;False;True
1536;03/02/2021 07:30;4.396666667;False;False;True
1537;03/02/2021 08:00;4.131428571;False;False;True
1538;03/02/2021 08:30;4.0185;False;False;True
1539;03/02/2021 09:00;3.956444444;False;False;True
1540;03/02/2021 09:30;3.8612;False;False;True
1541;03/02/2021 10:00;3.775181818;False;False;True
1542;03/02/2021 10:30;3.731277778;False;False;True
1543;03/02/2021 11:00;3.724805861;False;False;True
1544;03/02/2021 11:30;3.759938776;False;False;True
1545;03/02/2021 12:00;3.720609524;False;False;True
1546;03/02/2021 12:30;3.726508929;False;False;True
1547;03/02/2021 13:00;3.732092437;False;False;True
1548;03/02/2021 13:30;3.672531746;False;False;True
1549;03/02/2021 14:00;3.757486216;False;False;True
1550;03/02/2021 14:30;3.771778571;False;False;True
1551;03/02/2021 15:00;3.77907483;False;False;True
1552;03/02/2021 15:30;3.907980519;False;False;True
1553;03/02/2021 16:00;3.982416149;False;False;True
1554;03/02/2021 16:30;3.97439881;False;False;True
1555;03/02/2021 17:00;4.101422857;False;False;True
1556;03/02/2021 17:30;4.133521978;False;False;True
1557;03/02/2021 18:00;4.187730159;False;False;True
1558;03/02/2021 18:30;4.250668367;False;False;True
1559;03/02/2021 19:00;4.360472906;False;False;True
1560;03/02/2021 19:30;4.388415476;False;False;True
1561;03/02/2021 20:00;4.369649386;False;False;True
1562;03/02/2021 20:30;4.386722842;False;False;True
1563;03/02/2021 21:00;4.443185786;False;False;True
1564;03/02/2021 21:30;4.480052871;False;False;True
1565;03/02/2021 22:00;4.522337075;False;False;True
1566;03/02/2021 22:30;4.567202712;False;False;True
1567;03/02/2021 23:00;4.638899936;False;False;True
1568;03/02/2021 23:30;4.727876253;False;False;True
1569;04/02/2021 00:00;7.87;False;False;True
1570;04/02/2021 00:30;6.94;False;False;True
1571;04/02/2021 01:00;6.94;False;False;True
1572;04/02/2021 01:30;7.073333333;False;False;True
1573;04/02/2021 02:00;7.145;False;False;True
1574;04/02/2021 02:30;6.964;False;False;True
1575;04/02/2021 03:00;7.298333333;False;False;True
1576;04/02/2021 03:30;7.742857143;False;False;True
1577;04/02/2021 04:00;7.742857143;False;False;True
1578;04/02/2021 04:30;7.742857143;False;False;True
1579;04/02/2021 05:00;7.742857143;False;False;True
1580;04/02/2021 05:30;7.742857143;False;False;True
1581;04/02/2021 06:00;7.742857143;False;False;True
1582;04/02/2021 06:30;7.742857143;False;False;True
1583;04/02/2021 07:00;7.013125;False;False;True
1584;04/02/2021 07:30;6.413888889;False;False;True
1585;04/02/2021 08:00;6.413888889;False;False;True
1586;04/02/2021 08:30;6.413888889;False;False;True
1587;04/02/2021 09:00;6.058166667;False;False;True
1588;04/02/2021 09:30;6.065606061;False;False;True
1589;04/02/2021 10:00;5.753888889;False;False;True
1590;04/02/2021 10:30;5.583589744;False;False;True
1591;04/02/2021 11:00;5.492261905;False;False;True
1592;04/02/2021 11:30;5.368777778;False;False;True
1593;04/02/2021 12:00;5.2915625;False;False;True
1594;04/02/2021 12:30;5.216568627;False;False;True
1595;04/02/2021 13:00;5.201018519;False;False;True
1596;04/02/2021 13:30;5.214254386;False;False;True
1597;04/02/2021 14:00;5.199166667;False;False;True
1598;04/02/2021 14:30;5.18768254;False;False;True
1599;04/02/2021 15:00;5.162560606;False;False;True
1600;04/02/2021 15:30;5.10157971;False;False;True
1601;04/02/2021 16:00;5.190680556;False;False;True
1602;04/02/2021 16:30;5.199853333;False;False;True
1603;04/02/2021 17:00;5.257935897;False;False;True
1604;04/02/2021 17:30;5.253938272;False;False;True
1605;04/02/2021 18:00;5.273916667;False;False;True
1606;04/02/2021 18:30;5.283896552;False;False;True
1607;04/02/2021 19:00;5.2226;False;False;True
1608;04/02/2021 19:30;5.217032258;False;False;True
1609;04/02/2021 20:00;5.184336538;False;False;True
1610;04/02/2021 20:30;5.172757317;False;False;True
1611;04/02/2021 21:00;5.169104791;False;False;True
1612;04/02/2021 21:30;5.211987511;False;False;True
1613;04/02/2021 22:00;5.210196191;False;False;True
1614;04/02/2021 22:30;5.187866564;False;False;True
1615;04/02/2021 23:00;5.217878848;False;False;True
1616;04/02/2021 23:30;5.282719561;False;False;True
1617;05/02/2021 00:00;6.23;False;False;True
1618;05/02/2021 00:30;5.4275;False;False;True
1619;05/02/2021 01:00;5.091666667;False;False;True
1620;05/02/2021 01:30;4.75375;False;False;True
1621;05/02/2021 02:00;5.252;False;False;True
1622;05/02/2021 02:30;5.5325;False;False;True
1623;05/02/2021 03:00;5.85;False;False;True
1624;05/02/2021 03:30;6.33;False;False;True
1625;05/02/2021 04:00;6.357777778;False;False;True
1626;05/02/2021 04:30;6.357777778;False;False;True
1627;05/02/2021 05:00;6.357777778;False;False;True
1628;05/02/2021 05:30;6.357777778;False;False;True
1629;05/02/2021 06:00;6.357777778;False;False;True
1630;05/02/2021 06:30;6.357777778;False;False;True
1631;05/02/2021 07:00;5.903;False;False;True
1632;05/02/2021 07:30;5.542121212;False;False;True
1633;05/02/2021 08:00;5.256111111;False;False;True
1634;05/02/2021 08:30;5.022948718;False;False;True
1635;05/02/2021 09:00;4.78202381;False;False;True
1636;05/02/2021 09:30;4.649222222;False;False;True
1637;05/02/2021 10:00;4.5646875;False;False;True
1638;05/02/2021 10:30;4.444663866;False;False;True
1639;05/02/2021 11:00;4.453988095;False;False;True
1640;05/02/2021 11:30;4.453988095;False;False;True
1641;05/02/2021 12:00;4.41816416;False;False;True
1642;05/02/2021 12:30;4.387005952;False;False;True
1643;05/02/2021 13:00;4.391791383;False;False;True
1644;05/02/2021 13:30;4.39834632;False;False;True
1645;05/02/2021 14:00;4.365026915;False;False;True
1646;05/02/2021 14:30;4.267734127;False;False;True
1647;05/02/2021 15:00;4.218624762;False;False;True
1648;05/02/2021 15:30;4.218624762;False;False;True
1649;05/02/2021 16:00;4.240677656;False;False;True
1650;05/02/2021 16:30;4.282134039;False;False;True
1651;05/02/2021 17:00;4.307914966;False;False;True
1652;05/02/2021 17:30;4.335504105;False;False;True
1653;05/02/2021 18:00;4.373792857;False;False;True
1654;05/02/2021 18:30;4.361347926;False;False;True
1655;05/02/2021 19:00;4.367957589;False;False;True
1656;05/02/2021 19:30;4.380292208;False;False;True
1657;05/02/2021 20:00;4.387342437;False;False;True
1658;05/02/2021 20:30;4.359513605;False;False;True
1659;05/02/2021 21:00;4.345082672;False;False;True
1660;05/02/2021 21:30;4.344675032;False;False;True
1661;05/02/2021 22:00;4.351183584;False;False;True
1662;05/02/2021 22:30;4.366178877;False;False;True
1663;05/02/2021 23:00;4.376560119;False;False;True
1664;05/02/2021 23:30;4.376522067;False;False;True
1665;06/02/2021 00:00;13.23;False;True;True
1666;06/02/2021 00:30;10.21;False;True;True
1667;06/02/2021 01:00;10.00066667;False;True;True
1668;06/02/2021 01:30;10.9455;False;True;True
1669;06/02/2021 02:00;10.2004;False;True;True
1670;06/02/2021 02:30;10.2004;False;True;True
1671;06/02/2021 03:00;9.980333333;False;True;True
1672;06/02/2021 03:30;9.980333333;False;True;True
1673;06/02/2021 04:00;9.811714286;False;True;True
1674;06/02/2021 04:30;9.7465;False;True;True
1675;06/02/2021 05:00;9.790222222;False;True;True
1676;06/02/2021 05:30;9.790222222;False;True;True
1677;06/02/2021 06:00;9.790222222;False;True;True
1678;06/02/2021 06:30;9.790222222;False;True;True
1679;06/02/2021 07:00;9.3702;False;True;True
1680;06/02/2021 07:30;8.673818182;False;True;True
1681;06/02/2021 08:00;8.135166667;False;True;True
1682;06/02/2021 08:30;7.669538462;False;True;True
1683;06/02/2021 09:00;7.252571429;False;True;True
1684;06/02/2021 09:30;6.925733333;False;True;True
1685;06/02/2021 10:00;6.679660714;False;True;True
1686;06/02/2021 10:30;6.46097479;False;True;True
1687;06/02/2021 11:00;6.301698413;False;True;True
1688;06/02/2021 11:30;6.15687218;False;True;True
1689;06/02/2021 12:00;6.023278571;False;True;True
1690;06/02/2021 12:30;5.926455782;False;True;True
1691;06/02/2021 13:00;5.792753247;False;True;True
1692;06/02/2021 13:30;5.78263354;False;True;True
1693;06/02/2021 14:00;5.739259921;False;True;True
1694;06/02/2021 14:30;5.667575238;False;True;True
1695;06/02/2021 15:00;5.674014652;False;True;True
1696;06/02/2021 15:30;5.605964727;False;True;True
1697;06/02/2021 16:00;5.562537415;False;True;True
1698;06/02/2021 16:30;5.527622332;False;True;True
1699;06/02/2021 17:00;5.499201587;False;True;True
1700;06/02/2021 17:30;5.499201587;False;True;True
1701;06/02/2021 18:00;5.486324117;False;True;True
1702;06/02/2021 18:30;5.501438988;False;True;True
1703;06/02/2021 19:00;5.511016595;False;True;True
1704;06/02/2021 19:30;5.510202381;False;True;True
1705;06/02/2021 20:00;5.538768027;False;True;True
1706;06/02/2021 20:30;5.587135582;False;True;True
1707;06/02/2021 21:00;5.572708494;False;True;True
1708;06/02/2021 21:30;5.598031955;False;True;True
1709;06/02/2021 22:00;5.625432845;False;True;True
1710;06/02/2021 22:30;5.732797024;False;True;True
1711;06/02/2021 23:00;5.732797024;False;True;True
1712;06/02/2021 23:30;5.732797024;False;True;True
1713;07/02/2021 00:00;8.61;False;True;True
1714;07/02/2021 00:30;8.648;False;True;True
1715;07/02/2021 01:00;8.667;False;True;True
1716;07/02/2021 01:30;8.51025;False;True;True
1717;07/02/2021 02:00;8.4142;False;True;True
1718;07/02/2021 02:30;8.572666667;False;True;True
1719;07/02/2021 03:00;8.670857143;False;True;True
1720;07/02/2021 03:30;8.670857143;False;True;True
1721;07/02/2021 04:00;8.670857143;False;True;True
1722;07/02/2021 04:30;8.670857143;False;True;True
1723;07/02/2021 05:00;8.670857143;False;True;True
1724;07/02/2021 05:30;8.670857143;False;True;True
1725;07/02/2021 06:00;8.670857143;False;True;True
1726;07/02/2021 06:30;8.670857143;False;True;True
1727;07/02/2021 07:00;8.670857143;False;True;True
1728;07/02/2021 07:30;8.670857143;False;True;True
1729;07/02/2021 08:00;8.670857143;False;True;True
1730;07/02/2021 08:30;8.670857143;False;True;True
1731;07/02/2021 09:00;8.670857143;False;True;True
1732;07/02/2021 09:30;8.670857143;False;True;True
1733;07/02/2021 10:00;8.670857143;False;True;True
1734;07/02/2021 10:30;8.670857143;False;True;True
1735;07/02/2021 11:00;8.670857143;False;True;True
1736;07/02/2021 11:30;10.84075;False;True;True
1737;07/02/2021 12:00;10.84075;False;True;True
1738;07/02/2021 12:30;10.84075;False;True;True
1739;07/02/2021 13:00;10.84075;False;True;True
1740;07/02/2021 13:30;10.84075;False;True;True
1741;07/02/2021 14:00;10.84075;False;True;True
1742;07/02/2021 14:30;10.84075;False;True;True
1743;07/02/2021 15:00;10.84075;False;True;True
1744;07/02/2021 15:30;10.84075;False;True;True
1745;07/02/2021 16:00;10.84075;False;True;True
1746;07/02/2021 16:30;10.84075;False;True;True
1747;07/02/2021 17:00;10.84075;False;True;True
1748;07/02/2021 17:30;10.84075;False;True;True
1749;07/02/2021 18:00;10.84075;False;True;True
1750;07/02/2021 18:30;10.84075;False;True;True
1751;07/02/2021 19:00;10.84075;False;True;True
1752;07/02/2021 19:30;10.84075;False;True;True
1753;07/02/2021 20:00;10.84075;False;True;True
1754;07/02/2021 20:30;10.84075;False;True;True
1755;07/02/2021 21:00;10.84075;False;True;True
1756;07/02/2021 21:30;10.84075;False;True;True
1757;07/02/2021 22:00;10.84075;False;True;True
1758;07/02/2021 22:30;10.84075;False;True;True
1759;07/02/2021 23:00;10.84075;False;True;True
1760;07/02/2021 23:30;10.84075;False;True;True
1761;08/02/2021 00:00;;False;False;True
1762;08/02/2021 00:30;;False;False;True
1763;08/02/2021 01:00;;False;False;True
1764;08/02/2021 01:30;;False;False;True
1765;08/02/2021 02:00;;False;False;True
1766;08/02/2021 02:30;;False;False;True
1767;08/02/2021 03:00;;False;False;True
1768;08/02/2021 03:30;;False;False;True
1769;08/02/2021 04:00;;False;False;True
1770;08/02/2021 04:30;;False;False;True
1771;08/02/2021 05:00;;False;False;True
1772;08/02/2021 05:30;;False;False;True
1773;08/02/2021 06:00;;False;False;True
1774;08/02/2021 06:30;;False;False;True
1775;08/02/2021 07:00;;False;False;True
1776;08/02/2021 07:30;;False;False;True
1777;08/02/2021 08:00;0.97;False;False;True
1778;08/02/2021 08:30;1.015;False;False;True
1779;08/02/2021 09:00;1.22;False;False;True
1780;08/02/2021 09:30;1.4235;False;False;True
1781;08/02/2021 10:00;1.4235;False;False;True
1782;08/02/2021 10:30;1.7448;False;False;True
1783;08/02/2021 11:00;1.912333333;False;False;True
1784;08/02/2021 11:30;2.170095238;False;False;True
1785;08/02/2021 12:00;2.333416667;False;False;True
1786;08/02/2021 12:30;2.437481481;False;False;True
1787;08/02/2021 13:00;2.604733333;False;False;True
1788;08/02/2021 13:30;2.782939394;False;False;True
1789;08/02/2021 14:00;3.007694444;False;False;True
1790;08/02/2021 14:30;3.148128205;False;False;True
1791;08/02/2021 15:00;3.220404762;False;False;True
1792;08/02/2021 15:30;3.527711111;False;False;True
1793;08/02/2021 16:00;3.676916667;False;False;True
1794;08/02/2021 16:30;3.930627451;False;False;True
1795;08/02/2021 17:00;3.822814815;False;False;True
1796;08/02/2021 17:30;3.981929825;False;False;True
1797;08/02/2021 18:00;4.214833333;False;False;True
1798;08/02/2021 18:30;4.196349206;False;False;True
1799;08/02/2021 19:00;4.228484848;False;False;True
1800;08/02/2021 19:30;4.310869565;False;False;True
1801;08/02/2021 20:00;4.172638889;False;False;True
1802;08/02/2021 20:30;4.172638889;False;False;True
1803;08/02/2021 21:00;4.172638889;False;False;True
1804;08/02/2021 21:30;4.172638889;False;False;True
1805;08/02/2021 22:00;4.499466667;False;False;True
1806;08/02/2021 22:30;4.499466667;False;False;True
1807;08/02/2021 23:00;4.499466667;False;False;True
1808;08/02/2021 23:30;4.811891026;False;False;True
1809;09/02/2021 00:00;6.965;False;False;True
1810;09/02/2021 00:30;8.1065;False;False;True
1811;09/02/2021 01:00;8.255285714;False;False;True
1812;09/02/2021 01:30;8.909964286;False;False;True
1813;09/02/2021 02:00;8.998971429;False;False;True
1814;09/02/2021 02:30;9.354698413;False;False;True
1815;09/02/2021 03:00;9.344598639;False;False;True
1816;09/02/2021 03:30;9.608607143;False;False;True
1817;09/02/2021 04:00;9.537280423;False;False;True
1818;09/02/2021 04:30;10.01655238;False;False;True
1819;09/02/2021 05:00;10.01655238;False;False;True
1820;09/02/2021 05:30;10.01655238;False;False;True
1821;09/02/2021 06:00;10.26232035;False;False;True
1822;09/02/2021 06:30;10.26232035;False;False;True
1823;09/02/2021 07:00;10.26232035;False;False;True
1824;09/02/2021 07:30;10.26232035;False;False;True
1825;09/02/2021 08:00;10.28976587;False;False;True
1826;09/02/2021 08:30;9.729271062;False;False;True
1827;09/02/2021 09:00;9.371465986;False;False;True
1828;09/02/2021 09:30;9.070968254;False;False;True
1829;09/02/2021 10:00;8.711741071;False;False;True
1830;09/02/2021 10:30;8.337815126;False;False;True
1831;09/02/2021 11:00;8.046269841;False;False;True
1832;09/02/2021 11:30;7.953966165;False;False;True
1833;09/02/2021 12:00;7.848367857;False;False;True
1834;09/02/2021 12:30;7.752175737;False;False;True
1835;09/02/2021 13:00;7.563440476;False;False;True
1836;09/02/2021 13:30;7.410899586;False;False;True
1837;09/02/2021 14:00;7.323223214;False;False;True
1838;09/02/2021 14:30;7.405494286;False;False;True
1839;09/02/2021 15:00;7.43784707;False;False;True
1840;09/02/2021 15:30;7.505556437;False;False;True
1841;09/02/2021 16:00;7.37250085;False;False;True
1842;09/02/2021 16:30;7.51586289;False;False;True
1843;09/02/2021 17:00;7.388500794;False;False;True
1844;09/02/2021 17:30;7.267903994;False;False;True
1845;09/02/2021 18:00;7.237656994;False;False;True
1846;09/02/2021 18:30;7.159647186;False;False;True
1847;09/02/2021 19:00;7.074657563;False;False;True
1848;09/02/2021 19:30;7.074657563;False;False;True
1849;09/02/2021 20:00;7.084714966;False;False;True
1850;09/02/2021 20:30;7.094931217;False;False;True
1851;09/02/2021 21:00;7.062906049;False;False;True
1852;09/02/2021 21:30;7.042741855;False;False;True
1853;09/02/2021 22:00;7.010299756;False;False;True
1854;09/02/2021 22:30;6.909292262;False;False;True
1855;09/02/2021 23:00;6.955267712;False;False;True
1856;09/02/2021 23:30;6.902713719;False;False;True
1857;10/02/2021 00:00;6.073333333;False;False;True
1858;10/02/2021 00:30;6.546666667;False;False;True
1859;10/02/2021 01:00;6.155277778;False;False;True
1860;10/02/2021 01:30;6.397708333;False;False;True
1861;10/02/2021 02:00;6.397708333;False;False;True
1862;10/02/2021 02:30;6.272166667;False;False;True
1863;10/02/2021 03:00;6.272166667;False;False;True
1864;10/02/2021 03:30;6.818472222;False;False;True
1865;10/02/2021 04:00;7.00297619;False;False;True
1866;10/02/2021 04:30;7.251354167;False;False;True
1867;10/02/2021 05:00;8.791203704;False;False;True
1868;10/02/2021 05:30;8.898083333;False;False;True
1869;10/02/2021 06:00;8.898083333;False;False;True
1870;10/02/2021 06:30;9.061893939;False;False;True
1871;10/02/2021 07:00;8.470069444;False;False;True
1872;10/02/2021 07:30;7.960833333;False;False;True
1873;10/02/2021 08:00;7.55125;False;False;True
1874;10/02/2021 08:30;7.29725;False;False;True
1875;10/02/2021 09:00;6.950859375;False;False;True
1876;10/02/2021 09:30;6.760563725;False;False;True
1877;10/02/2021 10:00;6.528680556;False;False;True
1878;10/02/2021 10:30;6.32875;False;False;True
1879;10/02/2021 11:00;6.181979167;False;False;True
1880;10/02/2021 11:30;6.107361111;False;False;True
1881;10/02/2021 12:00;6.072740801;False;False;True
1882;10/02/2021 12:30;5.954940476;False;False;True
1883;10/02/2021 13:00;5.963484623;False;False;True
1884;10/02/2021 13:30;5.835288095;False;False;True
1885;10/02/2021 14:00;5.746879579;False;False;True
1886;10/02/2021 14:30;5.774032187;False;False;True
1887;10/02/2021 15:00;5.647173895;False;False;True
1888;10/02/2021 15:30;5.627012726;False;False;True
1889;10/02/2021 16:00;5.599195635;False;False;True
1890;10/02/2021 16:30;5.545028034;False;False;True
1891;10/02/2021 17:00;5.506016741;False;False;True
1892;10/02/2021 17:30;5.432198052;False;False;True
1893;10/02/2021 18:00;5.453456933;False;False;True
1894;10/02/2021 18:30;5.445072449;False;False;True
1895;10/02/2021 19:00;5.443542659;False;False;True
1896;10/02/2021 19:30;5.457987452;False;False;True
1897;10/02/2021 20:00;5.521461466;False;False;True
1898;10/02/2021 20:30;5.490911172;False;False;True
1899;10/02/2021 21:00;5.491888393;False;False;True
1900;10/02/2021 21:30;5.530744774;False;False;True
1901;10/02/2021 22:00;5.566481009;False;False;True
1902;10/02/2021 22:30;5.543074474;False;False;True
1903;10/02/2021 23:00;5.630050054;False;False;True
1904;10/02/2021 23:30;5.674160053;False;False;True
1905;11/02/2021 00:00;7.9025;False;False;True
1906;11/02/2021 00:30;7.953392857;False;False;True
1907;11/02/2021 01:00;8.109761905;False;False;True
1908;11/02/2021 01:30;7.796071429;False;False;True
1909;11/02/2021 02:00;7.730857143;False;False;True
1910;11/02/2021 02:30;7.730857143;False;False;True
1911;11/02/2021 03:00;7.730857143;False;False;True
1912;11/02/2021 03:30;7.730857143;False;False;True
1913;11/02/2021 04:00;7.730857143;False;False;True
1914;11/02/2021 04:30;7.730857143;False;False;True
1915;11/02/2021 05:00;7.730857143;False;False;True
1916;11/02/2021 05:30;7.730857143;False;False;True
1917;11/02/2021 06:00;7.730857143;False;False;True
1918;11/02/2021 06:30;7.730857143;False;False;True
1919;11/02/2021 07:00;7.730857143;False;False;True
1920;11/02/2021 07:30;6.786825397;False;False;True
1921;11/02/2021 08:00;6.191564626;False;False;True
1922;11/02/2021 08:30;5.715535714;False;False;True
1923;11/02/2021 09:00;5.429365079;False;False;True
1924;11/02/2021 09:30;5.170428571;False;False;True
1925;11/02/2021 10:00;5.02008658;False;False;True
1926;11/02/2021 10:30;4.921984127;False;False;True
1927;11/02/2021 11:00;4.783562271;False;False;True
1928;11/02/2021 11:30;4.731164966;False;False;True
1929;11/02/2021 12:00;4.676420635;False;False;True
1930;11/02/2021 12:30;4.726331845;False;False;True
1931;11/02/2021 13:00;4.695297619;False;False;True
1932;11/02/2021 13:30;4.727225529;False;False;True
1933;11/02/2021 14:00;4.753950501;False;False;True
1934;11/02/2021 14:30;4.720324405;False;False;True
1935;11/02/2021 15:00;4.7256661;False;False;True
1936;11/02/2021 15:30;4.742226732;False;False;True
1937;11/02/2021 16:00;4.738390787;False;False;True
1938;11/02/2021 16:30;4.842207837;False;False;True
1939;11/02/2021 17:00;4.914119524;False;False;True
1940;11/02/2021 17:30;4.85694185;False;False;True
1941;11/02/2021 18:00;4.823536596;False;False;True
1942;11/02/2021 18:30;4.795017432;False;False;True
1943;11/02/2021 19:00;4.720534072;False;False;True
1944;11/02/2021 19:30;4.76151627;False;False;True
1945;11/02/2021 20:00;4.698725422;False;False;True
1946;11/02/2021 20:30;4.73152567;False;False;True
1947;11/02/2021 21:00;4.767843074;False;False;True
1948;11/02/2021 21:30;4.74702416;False;False;True
1949;11/02/2021 22:00;4.770323469;False;False;True
1950;11/02/2021 22:30;4.802536706;False;False;True
1951;11/02/2021 23:00;4.802536706;False;False;True
1952;11/02/2021 23:30;4.905914093;False;False;True
1953;12/02/2021 00:00;6.805;False;False;True
1954;12/02/2021 00:30;8.9575;False;False;True
1955;12/02/2021 01:00;8.953888889;False;False;True
1956;12/02/2021 01:30;8.370416667;False;False;True
1957;12/02/2021 02:00;8.124333333;False;False;True
1958;12/02/2021 02:30;8.174861111;False;False;True
1959;12/02/2021 03:00;8.24702381;False;False;True
1960;12/02/2021 03:30;8.423645833;False;False;True
1961;12/02/2021 04:00;8.423645833;False;False;True
1962;12/02/2021 04:30;8.423645833;False;False;True
1963;12/02/2021 05:00;8.423645833;False;False;True
1964;12/02/2021 05:30;8.423645833;False;False;True
1965;12/02/2021 06:00;8.423645833;False;False;True
1966;12/02/2021 06:30;8.423645833;False;False;True
1967;12/02/2021 07:00;7.675462963;False;False;True
1968;12/02/2021 07:30;6.967916667;False;False;True
1969;12/02/2021 08:00;6.550833333;False;False;True
1970;12/02/2021 08:30;6.223263889;False;False;True
1971;12/02/2021 09:00;5.92224359;False;False;True
1972;12/02/2021 09:30;5.679047619;False;False;True
1973;12/02/2021 10:00;5.430666667;False;False;True
1974;12/02/2021 10:30;5.271625;False;False;True
1975;12/02/2021 11:00;5.191823529;False;False;True
1976;12/02/2021 11:30;7.269847222;False;False;True
1977;12/02/2021 12:00;7.073013158;False;False;True
1978;12/02/2021 12:30;6.8945625;False;False;True
1979;12/02/2021 13:00;6.709464286;False;False;True
1980;12/02/2021 13:30;6.561837121;False;False;True
1981;12/02/2021 14:00;6.459148551;False;False;True
1982;12/02/2021 14:30;6.382100694;False;False;True
1983;12/02/2021 15:00;6.242816667;False;False;True
1984;12/02/2021 15:30;6.165400641;False;False;True
1985;12/02/2021 16:00;6.068904321;False;False;True
1986;12/02/2021 16:30;5.99358631;False;False;True
1987;12/02/2021 17:00;6.005704023;False;False;True
1988;12/02/2021 17:30;5.962513889;False;False;True
1989;12/02/2021 18:00;5.90109639;False;False;True
1990;12/02/2021 18:30;5.883145461;False;False;True
1991;12/02/2021 19:00;5.873454185;False;False;True
1992;12/02/2021 19:30;5.807352591;False;False;True
1993;12/02/2021 20:00;5.739428231;False;False;True
1994;12/02/2021 20:30;5.675092262;False;False;True
1995;12/02/2021 21:00;5.667146825;False;False;True
1996;12/02/2021 21:30;5.641564014;False;False;True
1997;12/02/2021 22:00;5.641564014;False;False;True
1998;12/02/2021 22:30;5.641564014;False;False;True
1999;12/02/2021 23:00;5.648703398;False;False;True
2000;12/02/2021 23:30;5.648703398;False;False;True
2001;13/02/2021 00:00;;False;True;True
2002;13/02/2021 00:30;8.775;False;True;True
2003;13/02/2021 01:00;7.8975;False;True;True
2004;13/02/2021 01:30;8.821666667;False;True;True
2005;13/02/2021 02:00;8.821666667;False;True;True
2006;13/02/2021 02:30;9.14625;False;True;True
2007;13/02/2021 03:00;9.14625;False;True;True
2008;13/02/2021 03:30;9.14625;False;True;True
2009;13/02/2021 04:00;9.14625;False;True;True
2010;13/02/2021 04:30;9.14625;False;True;True
2011;13/02/2021 05:00;9.14625;False;True;True
2012;13/02/2021 05:30;9.14625;False;True;True
2013;13/02/2021 06:00;9.14625;False;True;True
2014;13/02/2021 06:30;9.14625;False;True;True
2015;13/02/2021 07:00;7.541;False;True;True
2016;13/02/2021 07:30;7.541;False;True;True
2017;13/02/2021 08:00;6.5525;False;True;True
2018;13/02/2021 08:30;5.957857143;False;True;True
2019;13/02/2021 09:00;5.499732143;False;True;True
2020;13/02/2021 09:30;5.255039683;False;True;True
2021;13/02/2021 10:00;5.055035714;False;True;True
2022;13/02/2021 10:30;4.866623377;False;True;True
2023;13/02/2021 11:00;4.769404762;False;True;True
2024;13/02/2021 11:30;4.655732601;False;True;True
2025;13/02/2021 12:00;4.564965986;False;True;True
2026;13/02/2021 12:30;4.519968254;False;True;True
2027;13/02/2021 13:00;4.485720238;False;True;True
2028;13/02/2021 13:30;4.490971989;False;True;True
2029;13/02/2021 14:00;4.490971989;False;True;True
2030;13/02/2021 14:30;4.635362434;False;True;True
2031;13/02/2021 15:00;4.674027569;False;True;True
2032;13/02/2021 15:30;4.68582619;False;True;True
2033;13/02/2021 16:00;4.746501134;False;True;True
2034;13/02/2021 16:30;4.6914329;False;True;True
2035;13/02/2021 17:00;4.71963147;False;True;True
2036;13/02/2021 17:30;4.769855159;False;True;True
2037;13/02/2021 18:00;4.769855159;False;True;True
2038;13/02/2021 18:30;4.800194286;False;True;True
2039;13/02/2021 19:00;4.815802198;False;True;True
