REAL - Entrada,REAL - Saída,tpv_usina,cum_avg
2021-05-08,2021-05-08 10:30:00,5.47,2.993
2021-05-08,2021-05-08 11:00:00,4.92,3.4058333333333337
2021-05-08,2021-05-08 12:30:00,5.93,3.6221428571428573
2021-05-08,2021-05-08 15:30:00,9.54,3.9106250000000005
2021-05-08,2021-05-08 17:30:00,12.48,4.536111111111111
2021-05-08,2021-05-08 21:30:00,2.28,5.3305
2021-05-10,2021-05-10 07:00:00,0.87,0.8699999999999999
2021-05-10,2021-05-10 07:30:00,1.43,0.8699999999999999
2021-05-10,2021-05-10 08:00:00,2.1533333333333333,1.15
2021-05-10,2021-05-10 08:30:00,2.2733333333333334,1.4844444444444445
2021-05-10,2021-05-10 09:00:00,1.25,1.6816666666666666
2021-05-10,2021-05-10 09:30:00,2.1599999999999997,1.5953333333333333
2021-05-10,2021-05-10 10:00:00,2.67,1.6894444444444445
2021-05-10,2021-05-10 10:30:00,2.9316666666666666,1.8295238095238096
2021-05-10,2021-05-10 11:00:00,2.3600000000000003,1.9672916666666667
2021-05-10,2021-05-10 11:30:00,2.3733333333333335,2.010925925925926
2021-05-10,2021-05-10 12:00:00,2.263333333333333,2.0471666666666666
2021-05-10,2021-05-10 12:30:00,2.96,2.066818181818182
2021-05-10,2021-05-10 13:30:00,3.4057142857142857,2.14125
2021-05-10,2021-05-10 14:30:00,4.5875,2.238516483516484
2021-05-10,2021-05-10 15:30:00,6.09,2.4063010204081627
2021-05-10,2021-05-10 16:00:00,3.6775,2.651880952380952
2021-05-10,2021-05-10 16:30:00,5.005714285714285,2.715982142857143
2021-05-10,2021-05-10 17:00:00,6.88,2.8506722689075628
2021-05-10,2021-05-10 17:30:00,2.25,3.0745238095238094
2021-05-10,2021-05-10 18:00:00,4.095,3.0311278195488724
2021-05-10,2021-05-10 18:30:00,4.022222222222222,3.084321428571428
2021-05-10,2021-05-10 19:00:00,4.95,3.1289833711262283
2021-05-10,2021-05-10 19:30:00,4.201666666666667,3.2117568542568544
2021-05-10,2021-05-10 20:00:00,1.85,3.2547964113181505
2021-05-10,2021-05-10 20:30:00,4.04,3.1962632275132274
2021-05-10,2021-05-10 21:30:00,5.16,3.2300126984126987
2021-05-10,2021-05-10 22:00:00,5.195,3.304242979242979
2021-05-10,2021-05-10 22:30:00,8.06,3.374271017048795
2021-05-10,2021-05-10 23:30:00,7.345000000000001,3.541618480725624
2021-05-10,2021-05-11 00:00:00,6.96,3.672769567597154
2021-05-10,2021-05-11 01:00:00,7.16,3.7823439153439153
2021-05-11,2021-05-11 07:00:00,1.58,1.58
2021-05-11,2021-05-11 07:30:00,2.17,1.58
2021-05-11,2021-05-11 08:00:00,2.6475,1.875
2021-05-11,2021-05-11 08:30:00,2.9599999999999995,2.1325000000000003
2021-05-11,2021-05-11 09:00:00,1.54,2.3393749999999995
2021-05-11,2021-05-11 09:30:00,2.96,2.1795
2021-05-11,2021-05-11 10:00:00,1.7600000000000002,2.3095833333333333
2021-05-11,2021-05-11 10:30:00,2.9400000000000004,2.2310714285714286
2021-05-11,2021-05-11 11:00:00,1.59,2.3196875
2021-05-11,2021-05-11 11:30:00,4.17,2.238611111111111
2021-05-11,2021-05-11 12:00:00,5.390000000000001,2.43175
2021-05-11,2021-05-11 12:30:00,3.606666666666667,2.700681818181818
2021-05-11,2021-05-11 13:00:00,5.1899999999999995,2.7761805555555554
2021-05-11,2021-05-11 13:30:00,4.455,2.9618589743589747
2021-05-11,2021-05-11 14:00:00,4.58,3.068511904761905
2021-05-11,2021-05-11 14:30:00,3.395,3.169277777777778
2021-05-11,2021-05-11 15:00:00,3.78,3.1833854166666664
2021-05-11,2021-05-11 15:30:00,4.91,3.218480392156863
2021-05-11,2021-05-11 16:00:00,2.2249999999999996,3.312453703703704
2021-05-11,2021-05-11 16:30:00,2.9966666666666666,3.255219298245614
2021-05-11,2021-05-11 17:00:00,4.743333333333333,3.2422916666666666
2021-05-11,2021-05-11 17:30:00,5.05,3.3137698412698415
2021-05-11,2021-05-11 18:00:00,5.86,3.392689393939394
2021-05-11,2021-05-11 18:30:00,5.52625,3.499963768115942
2021-05-11,2021-05-11 19:00:00,6.086666666666666,3.5843923611111115
2021-05-11,2021-05-11 19:30:00,3.7925,3.684483333333333
2021-05-11,2021-05-11 20:00:00,5.574,3.6886378205128207
2021-05-11,2021-05-11 20:30:00,4.506666666666667,3.758466049382716
2021-05-11,2021-05-11 21:00:00,3.05,3.7851874999999997
2021-05-11,2021-05-11 21:30:00,5.81375,3.759836206896552
2021-05-11,2021-05-11 22:00:00,5.473333333333334,3.8283
2021-05-11,2021-05-11 22:30:00,5.648000000000001,3.8813655913978495
2021-05-11,2021-05-11 23:30:00,7.6125,3.9365729166666665
2021-05-11,2021-05-12 00:00:00,8.426666666666668,4.047964646464647
2021-05-12,2021-05-12 07:00:00,2.07,2.07
2021-05-12,2021-05-12 07:30:00,1.92,2.07
2021-05-12,2021-05-12 08:00:00,2.57,1.9949999999999999
2021-05-12,2021-05-12 08:30:00,3.58,2.186666666666667
2021-05-12,2021-05-12 09:00:00,2.65,2.5349999999999997
2021-05-12,2021-05-12 09:30:00,3.0549999999999997,2.558
2021-05-12,2021-05-12 10:00:00,1.6033333333333333,2.6408333333333336
2021-05-12,2021-05-12 10:30:00,2.895,2.4926190476190477
2021-05-12,2021-05-12 11:00:00,4.6066666666666665,2.5429166666666667
2021-05-12,2021-05-12 11:30:00,4.153333333333333,2.772222222222222
2021-05-12,2021-05-12 12:00:00,3.3724999999999996,2.9103333333333334
2021-05-12,2021-05-12 12:30:00,5.475,2.952348484848485
2021-05-12,2021-05-12 13:00:00,2.808,3.162569444444444
2021-05-12,2021-05-12 13:30:00,3.7640000000000002,3.1352948717948714
2021-05-12,2021-05-12 14:00:00,5.003333333333333,3.180202380952381
2021-05-12,2021-05-12 14:30:00,3.9116666666666666,3.301744444444444
2021-05-12,2021-05-12 15:00:00,5.79,3.339864583333333
2021-05-12,2021-05-12 15:30:00,1.8699999999999999,3.4839901960784316
2021-05-12,2021-05-12 16:00:00,4.66,3.3943240740740745
2021-05-12,2021-05-12 16:30:00,4.38,3.4609385964912285
2021-05-12,2021-05-12 17:00:00,3.254,3.5068916666666667
2021-05-12,2021-05-12 17:30:00,3.8057142857142856,3.494849206349206
2021-05-12,2021-05-12 18:00:00,2.712,3.5089794372294367
2021-05-12,2021-05-12 18:30:00,2.59,3.474328157349896
2021-05-12,2021-05-12 19:00:00,6.7924999999999995,3.437481150793651
2021-05-12,2021-05-12 19:30:00,4.293333333333334,3.5716819047619044
2021-05-12,2021-05-12 20:00:00,5.12,3.599437728937729
2021-05-12,2021-05-12 21:00:00,5.5925,3.6557548500881833
2021-05-12,2021-05-12 22:00:00,7.14,3.724924319727891
2021-05-12,2021-05-12 22:30:00,7.5975,3.8426855500821016
2021-05-12,2021-05-12 23:30:00,8.016666666666667,3.967846031746032
2021-05-12,2021-05-13 00:00:00,9.286666666666667,4.098453149001536
2021-05-12,2021-05-13 01:00:00,10.645,4.260584821428571
2021-05-12,2021-05-13 02:00:00,8.74,4.454051948051948
2021-05-12,2021-05-13 03:00:00,12.21,4.580109243697478
2021-05-13,2021-05-13 07:30:00,2.15,2.15
2021-05-13,2021-05-13 08:00:00,2.105,2.15
2021-05-13,2021-05-13 08:30:00,2.105,2.1274999999999995
2021-05-13,2021-05-13 09:00:00,2.9466666666666668,2.1199999999999997
2021-05-13,2021-05-13 09:30:00,4.25,2.3266666666666667
2021-05-13,2021-05-13 10:00:00,4.17,2.711333333333333
2021-05-13,2021-05-13 10:30:00,3.3840000000000003,2.9544444444444444
2021-05-13,2021-05-13 11:00:00,2.7866666666666666,3.0158095238095237
2021-05-13,2021-05-13 11:30:00,3.3899999999999997,2.9871666666666665
2021-05-13,2021-05-13 12:00:00,4.1,3.0319259259259255
2021-05-13,2021-05-13 12:30:00,5.823333333333333,3.1387333333333336
2021-05-13,2021-05-13 13:00:00,2.075,3.3827878787878785
2021-05-13,2021-05-13 13:30:00,4.136,3.273805555555555
2021-05-13,2021-05-13 14:00:00,5.743333333333333,3.340128205128205
2021-05-13,2021-05-13 14:30:00,3.05,3.5117857142857143
2021-05-13,2021-05-13 15:00:00,6.865,3.481
2021-05-13,2021-05-13 15:30:00,7.095000000000001,3.6925
2021-05-13,2021-05-13 16:00:00,4.5649999999999995,3.8926470588235293
2021-05-13,2021-05-13 16:30:00,5.99,3.9300000000000006
2021-05-13,2021-05-13 17:00:00,5.77,4.03842105263158
2021-05-13,2021-05-13 18:00:00,6.1775,4.125
2021-05-13,2021-05-13 18:30:00,4.79,4.222738095238095
2021-05-13,2021-05-13 19:30:00,5.6066666666666665,4.248522727272728
2021-05-13,2021-05-13 20:00:00,5.0112499999999995,4.307572463768116
2021-05-13,2021-05-13 20:30:00,4.3428571428571425,4.3368923611111105
2021-05-13,2021-05-13 21:00:00,12.0,4.337130952380952
2021-05-13,2021-05-13 21:30:00,6.5725,4.631856684981685
2021-05-13,2021-05-13 22:00:00,5.798,4.703732363315697
2021-05-13,2021-05-13 22:30:00,5.64,4.742813350340136
2021-05-13,2021-05-13 23:00:00,5.3475,4.773750821018062
2021-05-13,2021-05-13 23:30:00,7.6899999999999995,4.7928757936507935
2021-05-13,2021-05-14 00:00:00,8.52,4.886331413210446
2021-05-13,2021-05-14 00:30:00,11.72,4.999883556547619
2021-05-13,2021-05-14 01:00:00,8.01,5.203523448773449
2021-05-13,2021-05-14 01:30:00,9.596666666666666,5.2860668767507
2021-05-13,2021-05-14 02:30:00,7.12,5.409226870748299
2021-05-13,2021-05-14 03:00:00,8.13,5.456748346560847
2021-05-13,2021-05-14 04:00:00,9.05,5.528998391248391
2021-05-13,2021-05-14 05:00:00,9.63,5.621656328320802
2021-05-14,2021-05-14 07:00:00,2.08,2.08
2021-05-14,2021-05-14 07:30:00,2.38,2.08
2021-05-14,2021-05-14 08:00:00,3.0749999999999997,2.2300000000000004
2021-05-14,2021-05-14 08:30:00,3.0533333333333332,2.5116666666666667
2021-05-14,2021-05-14 09:00:00,2.8466666666666662,2.6470833333333332
2021-05-14,2021-05-14 09:30:00,2.75,2.687
2021-05-14,2021-05-14 10:00:00,3.465,2.6975
2021-05-14,2021-05-14 10:30:00,2.608,2.807142857142857
2021-05-14,2021-05-14 11:30:00,3.393333333333333,2.78225
2021-05-14,2021-05-14 12:00:00,2.28,2.850148148148148
2021-05-14,2021-05-14 12:30:00,4.295,2.7931333333333326
2021-05-14,2021-05-14 13:00:00,2.905,2.9296666666666664
2021-05-14,2021-05-14 13:30:00,3.4,2.9276111111111107
2021-05-14,2021-05-14 14:00:00,5.69,2.963948717948718
2021-05-14,2021-05-14 14:30:00,6.22,3.1586666666666665
2021-05-14,2021-05-14 15:00:00,2.67,3.3627555555555557
2021-05-14,2021-05-14 16:00:00,7.65,3.3194583333333334
2021-05-14,2021-05-14 16:30:00,8.24,3.5741960784313727
2021-05-14,2021-05-14 17:00:00,4.827500000000001,3.8334074074074076
2021-05-14,2021-05-14 17:30:00,4.1725,3.8857280701754386
2021-05-14,2021-05-14 18:00:00,4.3875,3.9000666666666666
2021-05-14,2021-05-14 18:30:00,2.7533333333333334,3.923277777777778
2021-05-14,2021-05-14 19:00:00,3.652,3.870098484848485
2021-05-14,2021-05-14 19:30:00,3.255,3.8606159420289856
2021-05-14,2021-05-14 20:00:00,4.2924999999999995,3.8353819444444444
2021-05-14,2021-05-14 20:30:00,3.5300000000000002,3.853666666666667
2021-05-14,2021-05-14 21:00:00,4.42,3.841217948717949
2021-05-14,2021-05-14 21:30:00,5.225,3.8626543209876547
2021-05-14,2021-05-14 22:00:00,4.26,3.911309523809524
2021-05-14,2021-05-14 23:30:00,6.6,3.9233333333333333
2021-05-14,2021-05-15 00:00:00,9.190000000000001,4.012555555555555
2021-05-15,2021-05-15 07:30:00,2.01,2.0099999999999993
2021-05-15,2021-05-15 08:00:00,2.02,2.0099999999999993
2021-05-15,2021-05-15 08:30:00,1.33,2.0149999999999997
2021-05-15,2021-05-15 09:00:00,2.736666666666667,1.786666666666667
2021-05-15,2021-05-15 09:30:00,3.82,2.0241666666666664
2021-05-15,2021-05-15 10:30:00,3.83,2.3833333333333333
2021-05-15,2021-05-15 11:00:00,3.8125,2.6244444444444444
2021-05-15,2021-05-15 11:30:00,5.71,2.7941666666666665
2021-05-15,2021-05-15 12:00:00,3.25,3.1586458333333334
2021-05-15,2021-05-15 12:30:00,4.655,3.168796296296296
2021-05-15,2021-05-15 13:00:00,3.4966666666666666,3.3174166666666665
2021-05-15,2021-05-15 13:30:00,3.84,3.3337121212121215
2021-05-15,2021-05-15 14:00:00,4.036666666666666,3.3759027777777777
2021-05-15,2021-05-15 14:30:00,2.36,3.4267307692307694
2021-05-15,2021-05-15 15:00:00,3.59,3.3505357142857144
2021-05-15,2021-05-15 15:30:00,4.824999999999999,3.3665000000000003
2021-05-15,2021-05-15 16:00:00,2.405,3.45765625
2021-05-15,2021-05-15 16:30:00,2.19,3.395735294117647
2021-05-15,2021-05-15 17:30:00,2.9633333333333334,3.32875
2021-05-15,2021-05-15 18:00:00,3.9899999999999998,3.3095175438596494
2021-05-15,2021-05-15 18:30:00,3.02,3.343541666666667
2021-05-15,2021-05-15 19:00:00,5.5,3.3281349206349207
2021-05-15,2021-05-15 19:30:00,5.0975,3.4268560606060605
2021-05-15,2021-05-15 20:00:00,6.8025,3.4994927536231883
2021-05-15,2021-05-15 21:00:00,8.639999999999999,3.6371180555555553
2021-05-15,2021-05-15 21:30:00,8.035,3.8372333333333337
2021-05-15,2021-05-15 22:00:00,6.33,3.9986858974358976
2021-05-15,2021-05-15 22:30:00,7.32,4.08503086419753
2021-05-15,2021-05-15 23:00:00,9.49,4.2005654761904765
2021-05-15,2021-05-15 23:30:00,8.21,4.382959770114942
2021-05-15,2021-05-16 00:00:00,8.795,4.510527777777779
2021-05-15,2021-05-16 00:30:00,8.31,4.648736559139785
2021-05-15,2021-05-16 01:00:00,8.09,4.763151041666666
2021-05-15,2021-05-16 01:30:00,10.495,4.863964646464646
2021-05-15,2021-05-16 02:00:00,9.276666666666666,5.029583333333333
2021-05-17,2021-05-17 07:00:00,2.1,2.1000000000000005
2021-05-17,2021-05-17 07:30:00,2.37,2.1000000000000005
2021-05-17,2021-05-17 08:00:00,2.305,2.2350000000000003
2021-05-17,2021-05-17 08:30:00,2.8699999999999997,2.2583333333333333
2021-05-17,2021-05-17 09:00:00,2.825714285714286,2.4112500000000003
2021-05-17,2021-05-17 09:30:00,2.36,2.494142857142857
2021-05-17,2021-05-17 10:00:00,2.365,2.4717857142857143
2021-05-17,2021-05-17 10:30:00,2.956,2.4565306122448978
2021-05-17,2021-05-17 11:00:00,3.035,2.518964285714286
2021-05-17,2021-05-17 11:30:00,2.9325,2.5763015873015873
2021-05-17,2021-05-17 12:00:00,6.24,2.6119214285714287
2021-05-17,2021-05-17 12:30:00,4.02,2.9417467532467536
2021-05-17,2021-05-17 13:00:00,3.994285714285714,3.03160119047619
2021-05-17,2021-05-17 13:30:00,2.2933333333333334,3.1056538461538463
2021-05-17,2021-05-17 14:00:00,3.105,3.0476309523809526
2021-05-17,2021-05-17 14:30:00,4.39,3.0514555555555556
2021-05-17,2021-05-17 15:30:00,7.5,3.1351145833333334
2021-05-17,2021-05-17 16:00:00,6.7379999999999995,3.3918725490196078
2021-05-17,2021-05-17 16:30:00,1.5566666666666666,3.5777685185185186
2021-05-17,2021-05-17 17:00:00,5.515000000000001,3.4713947368421056
2021-05-17,2021-05-17 17:30:00,4.409999999999999,3.5735750000000004
2021-05-17,2021-05-17 18:00:00,2.34,3.613404761904762
2021-05-17,2021-05-17 18:30:00,4.044,3.5555227272727277
2021-05-17,2021-05-17 19:00:00,3.1580000000000004,3.5767608695652173
2021-05-17,2021-05-17 19:30:00,2.1799999999999997,3.5593124999999994
2021-05-17,2021-05-17 20:00:00,3.3833333333333333,3.50414
2021-05-17,2021-05-17 20:30:00,1.57,3.4994935897435897
2021-05-17,2021-05-17 21:00:00,8.06,3.4280308641975306
2021-05-17,2021-05-17 21:30:00,5.255,3.5934583333333334
2021-05-17,2021-05-17 22:00:00,7.0425,3.650752873563218
2021-05-17,2021-05-17 22:30:00,6.07,3.763811111111111
2021-05-17,2021-05-17 23:00:00,6.35,3.838204301075269
2021-05-17,2021-05-17 23:30:00,10.375,3.916697916666667
2021-05-17,2021-05-18 00:00:00,7.220000000000001,4.112404040404041
2021-05-17,2021-05-18 01:00:00,6.37,4.203803921568627
2021-05-17,2021-05-18 01:30:00,6.85,4.265695238095239
2021-05-17,2021-05-18 02:00:00,6.86,4.337481481481481
2021-05-17,2021-05-27 16:30:00,246.24,4.405657657657657
2021-05-18,2021-05-18 07:00:00,1.52,1.52
2021-05-18,2021-05-18 07:30:00,1.92,1.52
2021-05-18,2021-05-18 08:00:00,2.61,1.72
2021-05-18,2021-05-18 08:30:00,2.105,2.016666666666666
2021-05-18,2021-05-18 09:00:00,2.52,2.0387500000000003
2021-05-18,2021-05-18 09:30:00,3.026666666666667,2.135
2021-05-18,2021-05-18 10:00:00,3.2014285714285715,2.2836111111111115
2021-05-18,2021-05-18 10:30:00,3.05,2.4147278911564625
2021-05-18,2021-05-18 11:00:00,2.19,2.4941369047619046
2021-05-18,2021-05-18 11:30:00,3.543333333333333,2.4603439153439153
2021-05-18,2021-05-18 12:00:00,3.742,2.5686428571428572
2021-05-18,2021-05-18 12:30:00,4.890000000000001,2.675311688311688
2021-05-18,2021-05-18 13:00:00,3.22,2.8598690476190476
2021-05-18,2021-05-18 14:00:00,3.955,2.887571428571429
2021-05-18,2021-05-18 14:30:00,5.4350000000000005,2.963816326530612
2021-05-18,2021-05-18 15:00:00,3.92,3.1285619047619044
2021-05-18,2021-05-18 15:30:00,6.47,3.1780267857142857
2021-05-18,2021-05-18 16:00:00,6.33,3.371672268907563
2021-05-18,2021-05-18 16:30:00,3.32,3.53602380952381
2021-05-18,2021-05-18 17:00:00,5.6979999999999995,3.5246541353383463
2021-05-18,2021-05-18 17:30:00,4.05,3.6333214285714286
2021-05-18,2021-05-18 18:00:00,6.493333333333333,3.653163265306122
2021-05-18,2021-05-18 18:30:00,4.6175,3.7822619047619046
2021-05-18,2021-05-18 19:30:00,6.15,3.818576604554865
2021-05-18,2021-05-18 20:00:00,5.1466666666666665,3.915719246031746
2021-05-18,2021-05-18 20:30:00,4.653333333333333,3.9649571428571426
2021-05-18,2021-05-18 21:00:00,3.585,3.9914331501831506
2021-05-18,2021-05-18 22:00:00,6.720000000000001,3.976380070546737
2021-05-18,2021-05-18 22:30:00,4.083333333333333,4.07436649659864
2021-05-18,2021-05-18 23:00:00,5.73,4.074675697865353
2021-05-19,2021-05-19 07:30:00,1.9266666666666667,1.9266666666666667
2021-05-19,2021-05-19 08:00:00,2.4675000000000002,1.9266666666666667
2021-05-19,2021-05-19 08:30:00,2.4,2.1970833333333335
2021-05-19,2021-05-19 09:00:00,1.82,2.2647222222222223
2021-05-19,2021-05-19 09:30:00,3.34,2.1535416666666665
2021-05-19,2021-05-19 10:00:00,3.52,2.3908333333333336
2021-05-19,2021-05-19 10:30:00,3.4075,2.5790277777777777
2021-05-19,2021-05-19 11:00:00,3.5520000000000005,2.6973809523809527
2021-05-19,2021-05-19 11:30:00,3.4,2.8042083333333334
2021-05-19,2021-05-19 12:30:00,3.105,2.8704074074074075
2021-05-19,2021-05-19 13:00:00,4.116,2.893866666666667
2021-05-19,2021-05-19 13:30:00,3.9333333333333336,3.0049696969696966
2021-05-19,2021-05-19 14:00:00,5.27,3.082333333333333
2021-05-19,2021-05-19 14:30:00,2.55,3.2506153846153847
2021-05-19,2021-05-19 15:30:00,3.97,3.2005714285714286
2021-05-19,2021-05-19 16:00:00,4.305,3.2518666666666665
2021-05-19,2021-05-19 16:30:00,3.0549999999999997,3.3176875
2021-05-19,2021-05-19 17:00:00,5.5075,3.302235294117647
2021-05-19,2021-05-19 17:30:00,3.136,3.4247499999999995
2021-05-19,2021-05-19 18:00:00,6.887142857142857,3.409552631578947
2021-05-19,2021-05-19 18:30:00,5.596666666666667,3.5834321428571427
2021-05-19,2021-05-19 19:00:00,5.77,3.6793004535147396
2021-05-19,2021-05-19 20:00:00,5.848,3.7743322510822512
2021-05-19,2021-05-19 20:30:00,5.68,3.8644917184265006
2021-05-19,2021-05-19 21:00:00,6.081666666666667,3.9401378968253966
2021-05-19,2021-05-19 21:30:00,8.593333333333334,4.0257990476190475
2021-05-19,2021-05-19 22:00:00,7.29,4.201473443223443
2021-05-19,2021-05-19 22:30:00,5.54,4.315863315696649
2021-05-19,2021-05-20 00:30:00,4.61,4.359582482993197
2021-05-20,2021-05-20 07:30:00,2.16,2.16
2021-05-20,2021-05-20 08:00:00,2.83,2.16
2021-05-20,2021-05-20 08:30:00,3.51,2.495
2021-05-20,2021-05-20 09:00:00,3.188,2.8333333333333335
2021-05-20,2021-05-20 09:30:00,3.556,2.9219999999999997
2021-05-20,2021-05-20 10:00:00,3.7399999999999998,3.0488000000000004
2021-05-20,2021-05-20 10:30:00,3.06,3.164
2021-05-20,2021-05-20 11:00:00,4.035,3.149142857142857
2021-05-20,2021-05-20 11:30:00,4.52,3.259875
2021-05-20,2021-05-20 12:00:00,3.775,3.3998888888888894
2021-05-20,2021-05-20 12:30:00,3.7133333333333334,3.4374000000000002
2021-05-20,2021-05-20 13:00:00,4.54,3.4624848484848485
2021-05-20,2021-05-20 13:30:00,4.225,3.552277777777778
2021-05-20,2021-05-20 14:00:00,3.23,3.604025641025641
2021-05-20,2021-05-20 14:30:00,6.145,3.5773095238095243
2021-05-20,2021-05-20 15:00:00,4.51,3.7484888888888888
2021-05-20,2021-05-20 15:30:00,2.87,3.7960833333333333
2021-05-20,2021-05-20 16:00:00,5.08,3.741607843137255
2021-05-20,2021-05-20 16:30:00,3.1999999999999997,3.8159629629629626
2021-05-20,2021-05-20 17:00:00,5.585,3.783543859649123
2021-05-20,2021-05-20 17:30:00,3.623333333333333,3.873616666666666
2021-05-20,2021-05-20 18:00:00,5.27,3.861698412698413
2021-05-20,2021-05-20 18:30:00,2.795,3.9257121212121207
2021-05-20,2021-05-20 19:00:00,7.345999999999999,3.876550724637681
2021-05-20,2021-05-20 19:30:00,6.27,4.021111111111111
2021-05-20,2021-05-20 20:00:00,5.505,4.111066666666667
2021-05-20,2021-05-20 20:30:00,3.8966666666666665,4.164679487179487
2021-05-20,2021-05-20 21:00:00,6.984999999999999,4.154753086419753
2021-05-20,2021-05-20 21:30:00,5.3775,4.255833333333333
2021-05-20,2021-05-20 22:00:00,5.7219999999999995,4.294511494252874
2021-05-20,2021-05-20 23:00:00,7.16,4.342094444444444
2021-05-20,2021-05-20 23:30:00,6.663333333333333,4.4329946236559135
2021-05-20,2021-05-21 00:00:00,7.165,4.502692708333333
2021-05-20,2021-05-21 01:00:00,8.433333333333334,4.5833686868686865
2021-05-21,2021-05-21 07:30:00,2.085,2.0849999999999995
2021-05-21,2021-05-21 08:00:00,2.31,2.0849999999999995
2021-05-21,2021-05-21 08:30:00,3.31,2.1975
2021-05-21,2021-05-21 09:00:00,2.5949999999999998,2.568333333333334
2021-05-21,2021-05-21 09:30:00,3.37,2.575
2021-05-21,2021-05-21 10:00:00,4.1049999999999995,2.7339999999999995
2021-05-21,2021-05-21 10:30:00,3.37,2.9625
2021-05-21,2021-05-21 11:00:00,3.6933333333333334,3.020714285714285
2021-05-21,2021-05-21 11:30:00,2.91,3.104791666666667
2021-05-21,2021-05-21 12:00:00,3.0,3.0831481481481484
2021-05-21,2021-05-21 12:30:00,3.32,3.0748333333333333
2021-05-21,2021-05-21 13:30:00,4.21,3.097121212121212
2021-05-21,2021-05-21 14:00:00,4.866666666666666,3.1898611111111106
2021-05-21,2021-05-21 14:30:00,4.734999999999999,3.3188461538461533
2021-05-21,2021-05-21 15:30:00,4.452500000000001,3.4199999999999995
2021-05-21,2021-05-21 16:00:00,4.805,3.488833333333333
2021-05-21,2021-05-21 16:30:00,4.735,3.57109375
2021-05-21,2021-05-21 17:00:00,3.685,3.639558823529412
2021-05-21,2021-05-21 17:30:00,3.65,3.642083333333333
2021-05-21,2021-05-21 18:00:00,4.8100000000000005,3.6424999999999996
2021-05-21,2021-05-21 18:30:00,4.529999999999999,3.700875
2021-05-21,2021-05-21 19:00:00,3.9177777777777774,3.740357142857143
2021-05-21,2021-05-21 19:30:00,9.1,3.7484217171717176
2021-05-21,2021-05-21 20:00:00,3.5825,3.981099033816425
2021-05-21,2021-05-21 20:30:00,1.75,3.964490740740741
2021-05-21,2021-05-21 21:00:00,4.79,3.875911111111111
2021-05-21,2021-05-21 21:30:00,5.96,3.911068376068376
2021-05-21,2021-05-21 22:00:00,6.1414285714285715,3.986954732510288
2021-05-21,2021-05-21 22:30:00,6.91,4.06390022675737
2021-05-21,2021-05-21 23:00:00,7.4,4.162041598248495
2021-05-21,2021-05-21 23:30:00,5.52,4.269973544973544
2021-05-21,2021-05-22 01:00:00,6.43,4.310296979006656
2021-05-22,2021-05-22 07:00:00,1.75,1.75
2021-05-22,2021-05-22 08:00:00,2.4699999999999998,1.75
2021-05-22,2021-05-22 08:30:00,2.33,2.11
2021-05-22,2021-05-22 09:00:00,3.145,2.1833333333333336
2021-05-22,2021-05-22 09:30:00,3.54,2.42375
2021-05-22,2021-05-22 10:00:00,3.3950000000000005,2.647
2021-05-22,2021-05-22 10:30:00,3.716666666666667,2.771666666666667
2021-05-22,2021-05-22 11:00:00,4.76,2.906666666666667
2021-05-22,2021-05-22 11:30:00,1.98,3.138333333333333
2021-05-22,2021-05-22 12:00:00,3.5100000000000002,3.0096296296296297
2021-05-22,2021-05-22 13:00:00,2.8433333333333337,3.0596666666666663
2021-05-22,2021-05-22 13:30:00,5.15,3.0400000000000005
2021-05-22,2021-05-22 14:00:00,4.96,3.2158333333333338
2021-05-22,2021-05-22 16:00:00,3.89,3.3500000000000005
2021-05-22,2021-05-22 16:30:00,7.1225000000000005,3.3885714285714283
2021-05-22,2021-05-22 17:00:00,4.33,3.6375
2021-05-22,2021-05-22 17:30:00,2.715,3.68078125
2021-05-22,2021-05-22 18:00:00,5.336666666666666,3.6239705882352937
2021-05-22,2021-05-22 18:30:00,5.805,3.71912037037037
2021-05-22,2021-05-22 19:00:00,3.0700000000000003,3.82890350877193
2021-05-22,2021-05-22 20:00:00,5.115,3.7909583333333337
2021-05-22,2021-05-22 20:30:00,4.5,3.8540079365079367
2021-05-22,2021-05-22 21:00:00,9.22,3.883371212121212
2021-05-24,2021-05-24 07:30:00,1.8966666666666665,1.896666666666666
2021-05-24,2021-05-24 08:00:00,2.223333333333333,1.896666666666666
2021-05-24,2021-05-24 09:00:00,2.9,2.0599999999999996
2021-05-24,2021-05-24 09:30:00,2.765,2.34
2021-05-24,2021-05-25 00:00:00,9.56,2.4462499999999996
2021-05-25,2021-05-25 07:00:00,1.815,1.815
2021-05-25,2021-05-25 08:00:00,2.9259999999999997,1.815
2021-05-25,2021-05-25 08:30:00,3.2883333333333336,2.3705
2021-05-25,2021-05-25 09:00:00,3.85,2.6764444444444444
2021-05-25,2021-05-25 09:30:00,3.86,2.9698333333333333
2021-05-25,2021-05-25 10:00:00,3.973333333333333,3.147866666666667
2021-05-25,2021-05-25 10:30:00,3.28,3.285444444444444
2021-05-25,2021-05-25 11:00:00,2.6799999999999997,3.2846666666666664
2021-05-25,2021-05-25 11:30:00,4.87,3.209083333333333
2021-05-25,2021-05-25 12:00:00,4.5216666666666665,3.393629629629629
2021-05-25,2021-05-25 12:30:00,5.96,3.506433333333333
2021-05-25,2021-05-25 13:00:00,3.3,3.7294848484848484
2021-05-25,2021-05-25 13:30:00,4.72,3.6936944444444446
